id,label,language
3468,1.0,0.0
171475,0.0,0.0
156024,1.0,0.0
60840,0.0,1.0
71028,0.0,0.0
63417,0.0,1.0
178483,0.0,1.0
47735,0.0,0.0
115361,1.0,1.0
119101,1.0,0.0
122787,0.0,0.0
177249,0.0,0.0
98827,0.0,1.0
59156,1.0,0.0
168820,0.0,1.0
140353,0.0,1.0
52493,0.0,0.0
39493,1.0,0.0
45204,0.0,1.0
72225,0.0,0.0
78261,0.0,0.0
21516,0.0,1.0
104417,0.0,1.0
61066,0.0,1.0
137597,1.0,0.0
95899,0.0,0.0
124889,0.0,0.0
127466,0.0,1.0
101457,0.0,0.0
64664,1.0,1.0
164757,0.0,1.0
125086,1.0,1.0
23602,0.0,0.0
92643,0.0,1.0
28491,1.0,1.0
74461,1.0,0.0
83787,0.0,1.0
135223,0.0,0.0
86639,0.0,0.0
81578,1.0,1.0
122760,0.0,1.0
18206,0.0,1.0
16092,0.0,1.0
121486,0.0,1.0
109095,0.0,1.0
93553,0.0,0.0
150652,0.0,1.0
62763,0.0,0.0
150781,0.0,1.0
12250,1.0,0.0
40495,0.0,1.0
124218,0.0,0.0
77517,0.0,1.0
17837,1.0,0.0
102567,0.0,1.0
165363,0.0,1.0
68590,0.0,1.0
2235,1.0,0.0
178147,1.0,0.0
165184,0.0,1.0
143512,1.0,1.0
57218,1.0,0.0
52014,0.0,0.0
81454,1.0,1.0
126630,0.0,0.0
41295,1.0,0.0
118151,0.0,0.0
30508,0.0,0.0
139665,0.0,1.0
105547,1.0,1.0
156523,1.0,1.0
67010,0.0,1.0
24904,1.0,1.0
2530,1.0,0.0
162425,0.0,0.0
154449,0.0,1.0
173237,0.0,1.0
20380,1.0,1.0
23365,1.0,0.0
50646,0.0,0.0
25225,0.0,0.0
73813,1.0,1.0
99455,0.0,0.0
97221,1.0,1.0
44431,0.0,0.0
92719,0.0,1.0
19349,0.0,0.0
101127,0.0,1.0
168713,1.0,0.0
74084,0.0,0.0
116000,1.0,1.0
164831,0.0,1.0
168107,1.0,1.0
74619,0.0,1.0
56460,1.0,0.0
27218,0.0,1.0
128730,0.0,0.0
51791,0.0,0.0
9106,0.0,1.0
55814,1.0,0.0
150653,0.0,1.0
121329,0.0,1.0
180095,0.0,1.0
50469,0.0,1.0
174304,0.0,0.0
10225,0.0,1.0
133286,0.0,1.0
177508,0.0,1.0
117461,0.0,0.0
5031,0.0,1.0
34089,1.0,1.0
33947,1.0,1.0
39507,1.0,1.0
36890,0.0,1.0
159569,0.0,1.0
94008,1.0,1.0
52633,1.0,1.0
108856,0.0,1.0
138586,0.0,0.0
4343,0.0,1.0
29296,0.0,1.0
101312,0.0,0.0
163694,0.0,1.0
26882,1.0,0.0
122197,0.0,0.0
20833,0.0,1.0
54622,0.0,1.0
30075,1.0,1.0
86128,0.0,0.0
98022,1.0,1.0
235,1.0,1.0
64363,0.0,1.0
93639,1.0,0.0
36694,0.0,0.0
166453,0.0,1.0
179838,1.0,1.0
111556,0.0,1.0
79324,0.0,0.0
52791,0.0,1.0
173764,1.0,0.0
132044,1.0,1.0
174106,1.0,0.0
112473,0.0,0.0
181305,0.0,1.0
132520,0.0,1.0
128862,1.0,1.0
103590,1.0,0.0
16952,1.0,0.0
175069,0.0,0.0
123167,0.0,0.0
19303,0.0,0.0
172015,0.0,0.0
106072,0.0,1.0
86971,1.0,0.0
32405,1.0,1.0
115545,1.0,1.0
130814,1.0,0.0
29481,0.0,1.0
51887,1.0,1.0
93495,0.0,0.0
104506,0.0,1.0
179031,1.0,1.0
145620,1.0,1.0
166467,1.0,0.0
178312,0.0,1.0
7103,0.0,0.0
143541,0.0,0.0
8599,0.0,0.0
90612,1.0,0.0
41554,0.0,1.0
19708,0.0,0.0
104686,0.0,0.0
132502,0.0,0.0
27306,1.0,0.0
108935,0.0,0.0
181361,0.0,1.0
47259,1.0,0.0
22912,1.0,0.0
73405,0.0,0.0
164431,0.0,1.0
179052,0.0,0.0
150345,1.0,1.0
2845,1.0,0.0
141273,0.0,1.0
88615,0.0,1.0
50529,1.0,0.0
51832,1.0,1.0
168606,1.0,0.0
64320,0.0,1.0
33944,1.0,1.0
113585,0.0,0.0
85589,1.0,1.0
65175,0.0,1.0
133748,0.0,1.0
148773,0.0,0.0
132348,0.0,0.0
26081,1.0,0.0
25224,0.0,0.0
38785,1.0,1.0
72928,0.0,0.0
125025,0.0,1.0
27319,0.0,0.0
19275,0.0,0.0
96472,0.0,1.0
4746,1.0,0.0
68722,0.0,1.0
173687,0.0,0.0
6081,1.0,1.0
142589,0.0,1.0
142574,1.0,1.0
150344,0.0,1.0
128961,0.0,0.0
144949,0.0,0.0
32393,1.0,0.0
40769,0.0,0.0
60051,0.0,1.0
85765,1.0,1.0
137934,0.0,0.0
61580,0.0,0.0
754,0.0,1.0
20076,0.0,0.0
168096,0.0,1.0
81335,1.0,1.0
42989,0.0,1.0
3833,0.0,0.0
159496,1.0,0.0
52055,1.0,1.0
135891,1.0,0.0
105769,0.0,0.0
22160,0.0,1.0
100006,0.0,0.0
161543,1.0,1.0
171123,1.0,1.0
130337,0.0,1.0
30350,1.0,0.0
98436,0.0,0.0
74968,0.0,0.0
13315,0.0,0.0
149549,0.0,0.0
37592,0.0,0.0
99802,1.0,0.0
126076,1.0,0.0
43132,0.0,1.0
113823,0.0,0.0
34126,0.0,0.0
167168,0.0,0.0
12722,0.0,1.0
13199,0.0,0.0
124338,0.0,0.0
176648,0.0,1.0
63604,0.0,1.0
125819,0.0,0.0
157790,0.0,0.0
174101,1.0,1.0
75114,1.0,1.0
142449,0.0,0.0
18676,0.0,0.0
41882,1.0,1.0
153254,0.0,0.0
144005,1.0,0.0
5686,0.0,0.0
100033,0.0,0.0
104435,1.0,0.0
32994,0.0,1.0
165964,0.0,1.0
138653,0.0,1.0
54647,0.0,1.0
47723,1.0,1.0
39442,0.0,1.0
86543,0.0,0.0
153212,0.0,1.0
113953,0.0,0.0
142093,1.0,1.0
145920,0.0,0.0
92469,1.0,1.0
117587,0.0,1.0
25229,0.0,1.0
39225,1.0,1.0
110720,0.0,1.0
74380,0.0,0.0
7255,1.0,0.0
128560,0.0,0.0
25390,0.0,0.0
159301,0.0,1.0
65003,0.0,1.0
96218,0.0,0.0
170983,1.0,0.0
34021,1.0,1.0
15524,0.0,1.0
47734,0.0,1.0
22635,0.0,1.0
9023,1.0,1.0
40119,1.0,0.0
155552,1.0,0.0
142169,0.0,0.0
135379,1.0,1.0
144980,0.0,0.0
30649,0.0,1.0
135191,0.0,1.0
92322,1.0,0.0
41826,0.0,0.0
86224,1.0,0.0
12199,0.0,1.0
9663,0.0,1.0
37616,0.0,0.0
135380,0.0,0.0
71943,0.0,0.0
114160,0.0,0.0
87939,0.0,0.0
130126,1.0,0.0
179837,1.0,0.0
110726,0.0,1.0
30364,0.0,1.0
60965,0.0,1.0
178504,0.0,0.0
151704,0.0,1.0
158626,0.0,0.0
145189,1.0,0.0
37615,0.0,1.0
75694,0.0,0.0
65349,0.0,0.0
33437,0.0,1.0
160163,0.0,1.0
6588,1.0,0.0
113299,1.0,0.0
15228,0.0,0.0
14338,0.0,1.0
149985,1.0,0.0
17912,1.0,1.0
6935,0.0,1.0
11616,0.0,0.0
110853,1.0,1.0
114721,0.0,1.0
62869,0.0,0.0
155794,0.0,1.0
173850,0.0,0.0
141724,0.0,0.0
176668,0.0,0.0
67521,1.0,1.0
180602,0.0,1.0
41047,0.0,0.0
50677,1.0,0.0
22114,0.0,1.0
130037,1.0,0.0
146553,0.0,1.0
109575,0.0,0.0
173621,0.0,0.0
163724,0.0,0.0
103893,0.0,1.0
51844,0.0,1.0
73355,0.0,0.0
176327,1.0,0.0
80166,0.0,1.0
156329,0.0,0.0
15663,0.0,1.0
179836,1.0,1.0
18075,1.0,0.0
132798,1.0,0.0
90876,0.0,0.0
51411,0.0,0.0
87651,1.0,1.0
19247,0.0,1.0
56207,0.0,1.0
101007,0.0,0.0
115754,0.0,0.0
7359,0.0,0.0
50237,1.0,1.0
150380,1.0,0.0
102099,0.0,1.0
64562,1.0,1.0
52511,0.0,1.0
52829,0.0,1.0
93938,0.0,1.0
133719,0.0,0.0
163731,0.0,1.0
12090,1.0,0.0
62089,0.0,1.0
29247,0.0,0.0
15751,0.0,0.0
58145,0.0,1.0
104326,1.0,1.0
95383,0.0,0.0
161918,0.0,1.0
150527,1.0,0.0
156002,1.0,0.0
38446,1.0,0.0
1205,0.0,1.0
91881,1.0,0.0
21109,1.0,0.0
28885,0.0,1.0
43918,1.0,1.0
42511,0.0,0.0
153939,1.0,0.0
85102,1.0,0.0
55651,0.0,1.0
44317,1.0,1.0
60234,0.0,1.0
123106,0.0,1.0
42957,0.0,1.0
168379,1.0,0.0
88255,1.0,1.0
163868,0.0,1.0
25424,0.0,0.0
171982,0.0,1.0
104857,0.0,0.0
173215,0.0,1.0
64945,0.0,0.0
92647,1.0,1.0
2804,0.0,0.0
49856,1.0,0.0
55991,0.0,0.0
112265,0.0,1.0
62882,1.0,1.0
83495,0.0,0.0
35477,0.0,0.0
109853,1.0,1.0
44885,0.0,1.0
171119,1.0,0.0
58633,1.0,0.0
176682,1.0,1.0
124667,1.0,1.0
36556,0.0,0.0
49050,0.0,1.0
1300,1.0,0.0
149469,0.0,0.0
12356,1.0,0.0
93052,1.0,0.0
96630,1.0,0.0
162565,1.0,0.0
143322,0.0,0.0
173069,0.0,1.0
143960,0.0,0.0
158877,0.0,0.0
493,0.0,0.0
37129,0.0,0.0
173285,0.0,0.0
27083,0.0,0.0
153272,0.0,1.0
170648,1.0,0.0
165517,1.0,0.0
87046,1.0,1.0
44405,0.0,1.0
165332,1.0,1.0
23765,0.0,1.0
93000,0.0,0.0
97417,0.0,1.0
61861,0.0,1.0
31801,1.0,1.0
6021,0.0,0.0
90825,0.0,0.0
163076,0.0,0.0
173079,0.0,0.0
99244,0.0,0.0
11057,0.0,1.0
91809,1.0,1.0
166189,0.0,1.0
117094,1.0,1.0
59288,0.0,1.0
141682,0.0,1.0
71115,0.0,1.0
135519,1.0,1.0
13857,0.0,1.0
50990,0.0,0.0
171171,1.0,1.0
97361,0.0,0.0
144519,1.0,0.0
114173,0.0,1.0
117833,0.0,1.0
98218,0.0,0.0
85709,0.0,1.0
149936,0.0,0.0
38986,0.0,1.0
125647,0.0,0.0
67329,1.0,1.0
50027,0.0,1.0
166756,0.0,1.0
35201,0.0,1.0
69492,1.0,1.0
130694,0.0,0.0
164447,0.0,1.0
24038,1.0,1.0
79594,0.0,1.0
113111,0.0,0.0
103199,0.0,0.0
103258,0.0,0.0
68694,1.0,1.0
18669,1.0,0.0
83573,0.0,1.0
74242,0.0,1.0
53328,0.0,0.0
77652,0.0,0.0
86745,1.0,1.0
170899,0.0,1.0
107468,0.0,0.0
145956,0.0,0.0
91222,0.0,1.0
75420,0.0,0.0
59739,1.0,0.0
20803,0.0,1.0
106819,0.0,1.0
33846,0.0,0.0
173470,0.0,1.0
175754,0.0,1.0
68527,0.0,1.0
114480,0.0,1.0
177805,1.0,0.0
101664,1.0,0.0
25802,1.0,0.0
34849,0.0,0.0
9097,1.0,1.0
170028,0.0,1.0
166520,1.0,0.0
68343,0.0,1.0
8368,0.0,0.0
89987,1.0,0.0
42528,0.0,0.0
164784,1.0,0.0
130845,0.0,1.0
45739,1.0,0.0
88571,1.0,1.0
93167,0.0,1.0
89668,0.0,0.0
119875,0.0,1.0
136410,0.0,1.0
140911,1.0,1.0
137967,1.0,0.0
116110,0.0,1.0
12871,0.0,1.0
77901,0.0,1.0
78318,1.0,0.0
159340,0.0,1.0
176932,0.0,1.0
23718,1.0,0.0
65720,1.0,1.0
133018,0.0,1.0
63835,1.0,0.0
129666,0.0,1.0
149103,1.0,0.0
65380,0.0,1.0
116962,0.0,1.0
33995,1.0,0.0
3249,1.0,0.0
98483,1.0,0.0
141719,1.0,1.0
28599,0.0,0.0
60578,0.0,0.0
147062,0.0,0.0
151582,1.0,0.0
54878,0.0,0.0
52217,1.0,1.0
127861,0.0,0.0
7582,1.0,1.0
90878,1.0,0.0
131404,0.0,1.0
116536,0.0,1.0
154262,0.0,0.0
44868,1.0,0.0
30011,1.0,0.0
174014,0.0,0.0
50577,0.0,1.0
176004,1.0,0.0
41021,0.0,1.0
12921,0.0,1.0
114094,0.0,0.0
23487,0.0,1.0
63641,0.0,0.0
176643,0.0,0.0
76046,0.0,0.0
20492,0.0,1.0
137767,0.0,1.0
106904,0.0,0.0
47986,1.0,1.0
98411,1.0,1.0
20851,0.0,1.0
36704,0.0,0.0
58045,0.0,0.0
110701,0.0,0.0
51932,0.0,1.0
57554,0.0,1.0
118415,1.0,0.0
101495,0.0,1.0
21628,0.0,1.0
64294,1.0,0.0
172991,0.0,1.0
129261,0.0,0.0
37877,0.0,1.0
145702,0.0,1.0
62559,1.0,0.0
133846,1.0,1.0
84585,0.0,1.0
114423,0.0,1.0
104165,1.0,0.0
128201,0.0,1.0
31182,0.0,1.0
18728,1.0,0.0
89220,1.0,0.0
135880,1.0,1.0
131677,1.0,0.0
27588,0.0,1.0
84182,0.0,0.0
126380,0.0,1.0
154722,1.0,1.0
166801,1.0,0.0
38573,1.0,0.0
127013,0.0,0.0
63205,1.0,0.0
156693,0.0,1.0
147082,0.0,0.0
53989,0.0,0.0
18363,0.0,1.0
13181,1.0,1.0
125902,0.0,0.0
53500,0.0,1.0
147545,1.0,1.0
109449,0.0,0.0
89535,0.0,0.0
97155,1.0,1.0
152923,1.0,0.0
119201,0.0,1.0
83170,1.0,0.0
61464,1.0,0.0
178539,0.0,1.0
142558,0.0,0.0
71345,0.0,0.0
84705,0.0,0.0
118712,0.0,1.0
24023,1.0,0.0
15833,1.0,1.0
157892,0.0,0.0
145787,1.0,1.0
131509,0.0,1.0
148847,1.0,1.0
176156,0.0,1.0
115013,0.0,0.0
99798,1.0,0.0
105866,0.0,0.0
74003,0.0,0.0
154902,1.0,0.0
15365,0.0,0.0
110634,1.0,0.0
168048,1.0,0.0
9404,1.0,0.0
52,1.0,0.0
115116,0.0,1.0
181752,1.0,0.0
127245,0.0,0.0
19697,0.0,0.0
63022,1.0,1.0
107927,0.0,0.0
128729,0.0,0.0
136862,0.0,0.0
124343,0.0,1.0
131217,1.0,1.0
14384,1.0,1.0
177326,1.0,1.0
178585,0.0,1.0
16205,0.0,1.0
46979,0.0,1.0
73382,0.0,1.0
134324,0.0,0.0
5870,0.0,0.0
121664,0.0,0.0
144965,0.0,0.0
126166,0.0,0.0
93802,0.0,1.0
163365,1.0,1.0
66981,1.0,0.0
114637,0.0,0.0
19494,0.0,1.0
132587,1.0,0.0
90118,1.0,0.0
140779,1.0,0.0
98953,0.0,1.0
41425,1.0,1.0
29949,0.0,1.0
55736,0.0,1.0
33187,0.0,1.0
157597,1.0,0.0
32547,0.0,0.0
47347,0.0,0.0
99683,0.0,0.0
38721,0.0,0.0
109556,0.0,1.0
169602,0.0,0.0
117989,0.0,0.0
82575,0.0,0.0
173362,0.0,1.0
20585,1.0,0.0
28160,0.0,1.0
103238,1.0,0.0
72804,1.0,1.0
22181,0.0,1.0
30029,0.0,1.0
36189,0.0,1.0
47184,1.0,0.0
40199,1.0,1.0
132340,0.0,1.0
86506,1.0,1.0
73836,1.0,1.0
14061,0.0,1.0
102858,0.0,1.0
11457,0.0,1.0
134157,0.0,0.0
70711,0.0,1.0
20626,0.0,0.0
79132,0.0,1.0
122635,0.0,0.0
141384,0.0,0.0
167956,0.0,0.0
148128,0.0,0.0
147570,0.0,0.0
3947,0.0,0.0
122732,1.0,1.0
178720,0.0,1.0
148482,0.0,1.0
57764,0.0,0.0
146166,1.0,0.0
13347,1.0,0.0
99078,0.0,0.0
95134,0.0,1.0
149692,1.0,0.0
58362,0.0,0.0
164318,0.0,1.0
137472,0.0,1.0
28053,0.0,1.0
115403,0.0,1.0
67138,0.0,0.0
114185,0.0,0.0
178372,1.0,0.0
43679,0.0,1.0
99304,0.0,0.0
105890,0.0,0.0
7724,1.0,0.0
50916,0.0,0.0
174811,0.0,1.0
13902,0.0,0.0
160725,0.0,1.0
174476,0.0,1.0
171448,0.0,0.0
31712,0.0,1.0
2766,0.0,0.0
111791,1.0,0.0
53495,1.0,1.0
71773,0.0,1.0
18496,0.0,0.0
71432,1.0,0.0
157650,1.0,1.0
105603,1.0,0.0
73150,1.0,0.0
157376,0.0,0.0
52731,0.0,0.0
60172,0.0,0.0
10207,0.0,0.0
52214,0.0,1.0
17504,0.0,1.0
61953,0.0,1.0
47285,0.0,1.0
116803,0.0,0.0
73839,1.0,0.0
115268,1.0,0.0
104542,1.0,1.0
14110,0.0,1.0
46968,1.0,1.0
153834,0.0,0.0
154366,0.0,1.0
172544,1.0,0.0
143392,1.0,1.0
154716,1.0,0.0
177454,0.0,1.0
21513,0.0,1.0
150383,0.0,1.0
64900,1.0,0.0
79576,1.0,0.0
140357,0.0,1.0
28615,0.0,0.0
89474,0.0,1.0
98571,0.0,0.0
162614,0.0,0.0
141752,0.0,0.0
131864,0.0,0.0
57833,0.0,0.0
61546,0.0,0.0
8598,1.0,0.0
44529,0.0,0.0
59226,0.0,1.0
127888,1.0,0.0
26006,1.0,0.0
168489,1.0,1.0
66963,0.0,0.0
167480,0.0,1.0
1572,0.0,0.0
13771,0.0,1.0
104069,0.0,1.0
121068,0.0,0.0
58998,0.0,1.0
68234,1.0,1.0
173715,0.0,1.0
181461,1.0,1.0
154922,0.0,0.0
134393,0.0,1.0
168067,0.0,0.0
123244,0.0,1.0
92830,1.0,0.0
31267,0.0,0.0
55621,1.0,0.0
124289,0.0,0.0
142683,1.0,0.0
74895,0.0,0.0
98933,0.0,0.0
135438,1.0,0.0
127240,0.0,0.0
76555,0.0,0.0
34633,1.0,1.0
97200,0.0,0.0
114296,0.0,0.0
113558,0.0,0.0
126904,0.0,1.0
26904,1.0,1.0
22562,1.0,0.0
51551,0.0,1.0
160384,1.0,0.0
3076,1.0,0.0
41968,0.0,1.0
161936,0.0,0.0
55922,0.0,0.0
60922,0.0,1.0
25599,1.0,1.0
123660,0.0,0.0
140939,0.0,1.0
15998,0.0,0.0
143492,1.0,1.0
109849,0.0,1.0
161535,1.0,1.0
8971,0.0,1.0
160121,0.0,1.0
162163,0.0,1.0
169696,0.0,0.0
105844,1.0,1.0
49005,0.0,0.0
180340,0.0,1.0
96001,1.0,0.0
181582,0.0,1.0
34343,1.0,0.0
124617,0.0,0.0
129640,0.0,1.0
22288,1.0,1.0
136290,0.0,0.0
13729,1.0,0.0
142526,0.0,1.0
47841,0.0,1.0
156218,0.0,0.0
46090,1.0,0.0
110811,0.0,1.0
32499,0.0,0.0
2448,1.0,1.0
104197,0.0,0.0
161920,0.0,0.0
63155,0.0,1.0
135764,0.0,0.0
112194,0.0,1.0
174968,0.0,1.0
129662,1.0,0.0
128143,1.0,1.0
30204,0.0,0.0
18028,0.0,1.0
4938,0.0,0.0
22617,0.0,0.0
51353,1.0,1.0
82725,0.0,1.0
34511,0.0,1.0
29783,0.0,0.0
170654,0.0,1.0
40017,0.0,0.0
45419,0.0,0.0
101034,0.0,1.0
38421,0.0,1.0
6368,0.0,0.0
46586,0.0,0.0
39286,1.0,0.0
113601,0.0,1.0
58622,1.0,0.0
113647,1.0,0.0
90081,0.0,0.0
32395,0.0,0.0
54755,0.0,1.0
11198,1.0,1.0
23272,0.0,1.0
103625,0.0,1.0
124656,0.0,0.0
167725,0.0,1.0
72067,0.0,1.0
82736,0.0,0.0
181425,0.0,0.0
162205,0.0,0.0
97354,1.0,0.0
164817,0.0,1.0
94100,1.0,1.0
69163,0.0,0.0
85692,0.0,1.0
80450,0.0,0.0
17671,0.0,0.0
113446,0.0,1.0
2645,0.0,1.0
2409,0.0,1.0
71154,0.0,0.0
86866,0.0,1.0
155738,1.0,0.0
138809,1.0,0.0
147055,0.0,0.0
44688,0.0,0.0
109080,1.0,1.0
125279,0.0,1.0
14001,0.0,0.0
23103,1.0,1.0
125554,0.0,1.0
164688,0.0,0.0
152842,1.0,0.0
180745,0.0,1.0
24390,1.0,0.0
75682,0.0,0.0
26013,0.0,0.0
76613,1.0,0.0
181899,0.0,1.0
139106,0.0,0.0
79571,0.0,0.0
109029,0.0,0.0
68247,1.0,1.0
147488,0.0,1.0
146977,0.0,1.0
113256,0.0,0.0
150320,0.0,0.0
14041,1.0,1.0
11226,0.0,0.0
114386,0.0,1.0
58687,1.0,1.0
48482,1.0,0.0
80873,1.0,1.0
12969,0.0,1.0
147400,0.0,0.0
177914,0.0,1.0
145114,0.0,1.0
58131,0.0,1.0
94996,0.0,0.0
38270,0.0,0.0
151392,0.0,0.0
19052,0.0,0.0
67518,0.0,1.0
60263,0.0,1.0
64851,1.0,0.0
155244,0.0,0.0
100931,1.0,1.0
30731,1.0,0.0
9405,0.0,0.0
152438,0.0,0.0
165484,0.0,1.0
81479,1.0,1.0
85516,1.0,0.0
33292,0.0,1.0
143981,1.0,0.0
107486,0.0,1.0
161861,1.0,1.0
103417,0.0,0.0
95883,0.0,0.0
162914,0.0,1.0
55104,0.0,1.0
33160,0.0,0.0
152507,0.0,0.0
67305,0.0,0.0
179203,0.0,0.0
29338,0.0,1.0
157317,1.0,1.0
52408,0.0,0.0
31226,1.0,0.0
145225,0.0,0.0
43744,0.0,0.0
42624,0.0,1.0
70905,0.0,0.0
104124,0.0,1.0
79133,0.0,1.0
70781,0.0,1.0
31073,0.0,1.0
172730,1.0,0.0
5070,1.0,1.0
9271,0.0,0.0
38550,1.0,0.0
109880,0.0,0.0
75218,0.0,1.0
96471,0.0,1.0
103838,0.0,1.0
138674,0.0,0.0
54863,0.0,1.0
1197,0.0,0.0
157281,0.0,1.0
81526,1.0,0.0
161638,1.0,0.0
106155,0.0,1.0
38204,0.0,0.0
126098,0.0,1.0
19573,1.0,0.0
12689,0.0,1.0
75868,1.0,0.0
2164,0.0,0.0
145180,0.0,0.0
58122,1.0,0.0
59200,1.0,0.0
49293,1.0,1.0
125105,1.0,1.0
27025,1.0,0.0
153989,1.0,0.0
54888,1.0,0.0
69517,1.0,0.0
65996,0.0,1.0
74896,0.0,0.0
107777,1.0,0.0
145600,1.0,1.0
14276,1.0,1.0
22787,1.0,0.0
30832,1.0,0.0
95417,0.0,1.0
38401,1.0,0.0
33982,0.0,1.0
10998,0.0,1.0
127126,0.0,0.0
63496,1.0,1.0
39257,1.0,0.0
29675,0.0,0.0
167778,0.0,1.0
75837,0.0,1.0
66269,0.0,0.0
165176,0.0,1.0
52621,0.0,0.0
158408,1.0,1.0
49974,0.0,1.0
151993,0.0,1.0
77806,1.0,1.0
94162,1.0,0.0
30685,1.0,0.0
105099,0.0,1.0
94998,1.0,1.0
98210,1.0,0.0
86815,1.0,0.0
37800,0.0,1.0
122492,1.0,1.0
155206,0.0,1.0
1797,0.0,1.0
181858,0.0,0.0
117101,0.0,1.0
3588,0.0,1.0
47295,1.0,1.0
58964,0.0,0.0
80353,0.0,0.0
36332,0.0,1.0
20157,1.0,0.0
40661,0.0,0.0
94585,0.0,0.0
158188,0.0,0.0
159971,0.0,0.0
19647,0.0,1.0
40682,0.0,1.0
156813,1.0,1.0
176398,0.0,0.0
126315,1.0,1.0
101904,1.0,0.0
128389,0.0,0.0
87621,0.0,1.0
78557,0.0,0.0
21642,1.0,1.0
138159,0.0,1.0
126367,1.0,1.0
67527,1.0,1.0
92938,0.0,1.0
73558,0.0,0.0
25223,0.0,1.0
30460,1.0,1.0
3794,1.0,1.0
3591,0.0,0.0
19817,0.0,0.0
81429,0.0,1.0
115312,0.0,0.0
131406,0.0,0.0
13130,1.0,0.0
34724,0.0,1.0
67222,1.0,0.0
170326,1.0,0.0
56746,1.0,0.0
161801,1.0,1.0
42318,0.0,1.0
151143,1.0,1.0
53427,0.0,0.0
17376,0.0,1.0
93236,1.0,1.0
36563,0.0,0.0
53119,0.0,1.0
153558,0.0,0.0
9458,1.0,0.0
154319,0.0,0.0
150370,0.0,1.0
8097,1.0,1.0
55406,1.0,0.0
89481,0.0,0.0
71140,0.0,1.0
97146,1.0,0.0
22295,0.0,0.0
45777,0.0,0.0
182451,0.0,0.0
15124,0.0,1.0
105979,1.0,1.0
103904,0.0,0.0
115129,0.0,1.0
165480,1.0,0.0
23619,0.0,1.0
77753,0.0,1.0
137117,0.0,1.0
111688,0.0,0.0
57941,1.0,0.0
74429,0.0,0.0
134367,0.0,1.0
84412,0.0,1.0
76935,0.0,0.0
109451,1.0,1.0
105792,0.0,0.0
62728,0.0,1.0
86127,0.0,1.0
141493,0.0,0.0
71920,0.0,1.0
152433,0.0,1.0
158068,0.0,0.0
154502,0.0,0.0
161053,1.0,1.0
49482,0.0,1.0
167262,1.0,1.0
173288,1.0,0.0
110275,1.0,0.0
179907,0.0,1.0
19806,0.0,0.0
59419,0.0,0.0
147472,0.0,1.0
110695,0.0,1.0
65443,0.0,0.0
12235,1.0,1.0
862,0.0,0.0
163203,0.0,1.0
54107,0.0,0.0
9638,1.0,1.0
85590,0.0,1.0
166496,0.0,1.0
164641,0.0,1.0
148460,0.0,1.0
40507,0.0,1.0
148694,0.0,0.0
44453,1.0,1.0
104714,0.0,1.0
159325,1.0,0.0
89626,0.0,0.0
159877,0.0,0.0
142657,0.0,1.0
99914,0.0,1.0
60047,1.0,1.0
116518,0.0,1.0
150077,1.0,0.0
167208,1.0,1.0
133161,0.0,1.0
2134,0.0,1.0
155044,0.0,0.0
17491,0.0,1.0
158533,0.0,1.0
77793,0.0,0.0
144647,0.0,1.0
35384,1.0,0.0
64431,1.0,0.0
41690,0.0,1.0
10568,1.0,1.0
25210,1.0,0.0
42660,0.0,0.0
65724,0.0,0.0
42752,0.0,1.0
126234,0.0,1.0
30718,1.0,0.0
71994,1.0,0.0
124552,1.0,0.0
156819,0.0,0.0
127093,0.0,1.0
155280,0.0,1.0
103732,0.0,0.0
116081,1.0,0.0
147321,0.0,0.0
50,0.0,1.0
116333,0.0,1.0
161938,1.0,1.0
178123,0.0,0.0
36680,1.0,1.0
68197,1.0,0.0
69214,0.0,1.0
128635,0.0,0.0
17179,0.0,0.0
107581,1.0,1.0
165726,0.0,1.0
161033,0.0,1.0
32524,0.0,1.0
126862,1.0,1.0
148613,0.0,0.0
7198,1.0,1.0
3726,0.0,1.0
162847,0.0,1.0
105279,1.0,1.0
151511,1.0,0.0
89747,0.0,0.0
59210,1.0,1.0
95167,0.0,0.0
93510,1.0,0.0
159803,0.0,1.0
161674,0.0,1.0
160691,0.0,1.0
61819,0.0,0.0
101177,0.0,1.0
74098,1.0,1.0
26051,1.0,0.0
91583,0.0,0.0
44713,0.0,1.0
138495,1.0,1.0
564,1.0,0.0
29350,0.0,0.0
108675,1.0,0.0
66912,0.0,1.0
165217,1.0,0.0
14200,1.0,1.0
75470,0.0,1.0
94513,1.0,0.0
145433,0.0,1.0
152439,0.0,1.0
51293,1.0,1.0
147323,0.0,1.0
70993,0.0,0.0
29528,0.0,0.0
89046,0.0,0.0
170025,0.0,0.0
51667,1.0,0.0
38918,1.0,1.0
22242,1.0,0.0
67931,0.0,0.0
93756,1.0,0.0
58768,0.0,0.0
82187,0.0,0.0
35454,0.0,0.0
14140,0.0,1.0
177261,0.0,0.0
110501,0.0,0.0
126994,1.0,1.0
59961,0.0,1.0
25199,1.0,1.0
175934,0.0,1.0
148506,0.0,1.0
133356,0.0,1.0
84856,0.0,0.0
60053,0.0,1.0
78892,0.0,0.0
149285,0.0,0.0
174107,1.0,0.0
132999,0.0,1.0
115436,1.0,1.0
180134,0.0,0.0
53515,0.0,1.0
143350,0.0,1.0
70571,1.0,0.0
116682,0.0,1.0
115522,0.0,0.0
84077,1.0,1.0
144769,0.0,0.0
134777,0.0,1.0
175400,1.0,1.0
141251,0.0,0.0
146527,1.0,0.0
